,Date,H_name,A_name,H_GoalsScored,A_GoalsScored,H_GoalsConceded,A_GoalsConceded,H_Points,A_Points,H_Results1,H_Results2,H_Results3,A_Results1,A_Results2,A_Results3,H_Shots1,H_Shots2,A_Shots1,A_Shots2,H_ShotsTarget1,H_ShotsTarget2,A_ShotsTarget1,A_ShotsTarget2,H_Red1,A_Red1,H_Corners1,H_Corners2,A_Corners1,A_Corners2,H_LastPosition,A_LastPosition,MatchDay,Result
817,2003-09-21,Middlesbrough,Everton,4,8,12,10,1,5,L,L,D,D,L,D,7,27,9,11,6,16,7,5,0,1,1,6,6,9,12,7,6,H
818,2003-09-26,Arsenal,Newcastle,11,5,3,7,13,3,D,W,W,D,D,L,12,10,14,4,7,5,7,2,0,0,7,5,7,3,2,3,6,H
819,2003-09-27,Birmingham,Portsmouth,6,8,2,3,11,9,W,D,W,D,D,W,7,15,8,9,3,9,2,2,0,0,1,8,1,6,14,19,6,H
820,2003-09-27,Bolton,Wolves,4,1,10,17,6,1,D,W,D,L,L,D,8,13,8,10,6,8,4,3,0,0,5,10,1,3,17,19,7,D
821,2003-09-27,Chelsea,Aston Villa,16,7,6,10,16,7,W,W,W,W,L,W,10,14,15,8,5,8,6,4,0,0,6,3,10,3,4,16,7,H
822,2003-09-27,Leicester,Man United,9,9,9,2,5,13,L,W,L,D,W,L,9,19,9,14,3,11,7,9,0,0,4,9,4,3,19,1,7,A
823,2003-09-27,Southampton,Middlesbrough,8,5,3,12,12,4,W,W,W,W,L,L,12,15,9,7,10,10,4,6,0,0,7,7,4,1,8,12,7,A
824,2003-09-28,Blackburn,Fulham,14,13,12,9,8,11,W,L,D,W,D,D,12,8,7,13,10,5,2,9,0,0,6,5,5,2,6,13,7,A
825,2003-09-28,Charlton,Liverpool,7,9,9,4,5,11,L,L,D,W,W,W,8,8,19,21,3,3,8,14,0,0,2,3,4,10,11,5,7,H
826,2003-09-28,Everton,Leeds,8,6,11,12,5,5,L,D,L,L,L,W,9,9,12,14,5,7,6,2,0,1,6,6,6,5,7,15,7,H
827,2003-09-28,Man City,Tottenham,14,5,8,12,11,4,D,W,L,L,L,L,7,17,13,9,6,9,6,3,0,0,4,4,4,3,9,10,7,D
828,2003-10-04,Fulham,Leicester,13,9,9,9,11,5,W,D,D,L,W,L,7,13,9,19,2,9,3,11,0,0,5,2,4,9,13,19,7,H
829,2003-10-04,Leeds,Blackburn,6,14,12,12,5,8,L,L,W,W,L,D,12,14,12,8,6,2,10,5,1,0,6,5,6,5,15,6,7,H
830,2003-10-04,Liverpool,Arsenal,11,14,7,5,11,17,L,W,W,W,D,D,17,19,11,6,9,8,7,1,0,0,5,4,3,3,5,2,8,A
831,2003-10-04,Man United,Birmingham,13,8,3,5,16,14,W,D,W,L,W,W,11,9,5,7,9,7,2,5,0,1,3,4,1,4,1,14,8,H
832,2003-10-04,Newcastle,Southampton,8,8,10,4,6,12,W,L,D,L,W,W,14,5,10,12,9,4,6,10,0,1,8,4,4,7,3,8,8,H
833,2003-10-04,Portsmouth,Charlton,9,10,7,11,9,8,L,L,D,W,L,L,10,9,14,8,5,6,5,3,0,0,4,7,7,2,19,11,8,A
834,2003-10-04,Tottenham,Everton,5,12,12,11,5,8,D,L,L,W,L,D,4,13,20,9,2,6,9,5,0,0,6,4,11,6,10,7,8,H
835,2003-10-04,Wolves,Man City,2,14,18,8,2,12,D,L,L,D,D,W,8,8,21,7,4,4,10,6,0,0,3,1,6,4,19,9,8,H
836,2003-10-05,Aston Villa,Bolton,7,5,11,11,7,7,L,W,L,D,D,W,7,15,22,8,1,6,14,6,0,0,5,10,12,5,16,17,8,D
837,2003-10-05,Middlesbrough,Chelsea,6,18,12,7,7,19,W,W,L,W,W,W,12,9,10,10,9,4,6,5,0,0,4,4,8,6,12,4,8,A
838,2003-10-14,Birmingham,Chelsea,8,18,5,7,14,19,L,W,W,W,W,W,5,7,10,10,2,5,6,5,1,0,1,4,8,6,14,4,8,D
839,2003-10-18,Arsenal,Chelsea,14,18,5,7,17,19,W,D,D,W,W,W,11,6,10,10,7,1,6,5,0,0,3,3,8,6,2,4,8,H
840,2003-10-18,Fulham,Wolves,15,3,9,18,15,5,D,W,W,W,D,L,9,16,8,8,4,8,4,4,0,0,4,4,3,3,13,19,9,D
841,2003-10-18,Leeds,Man United,8,16,17,3,8,19,W,L,L,W,W,D,15,6,10,11,5,2,8,9,0,0,2,4,5,3,15,1,9,A
842,2003-10-18,Man City,Bolton,14,6,9,12,12,8,L,D,D,D,D,D,9,21,15,22,5,10,5,14,0,0,10,6,5,12,9,17,9,H
843,2003-10-18,Middlesbrough,Newcastle,7,9,14,10,7,9,L,W,W,W,W,L,15,12,4,14,6,9,3,9,0,0,2,4,2,8,12,3,9,A
844,2003-10-18,Portsmouth,Liverpool,10,12,9,9,9,11,L,L,L,L,L,W,16,10,13,17,8,5,7,9,0,0,6,4,11,5,19,5,9,H
845,2003-10-19,Birmingham,Aston Villa,8,8,5,12,15,8,D,L,W,D,L,W,6,5,14,7,2,2,8,1,0,0,2,1,9,5,14,16,9,D
846,2003-10-19,Everton,Southampton,12,8,14,5,8,12,L,W,L,L,L,W,12,20,7,10,4,9,4,6,0,0,6,11,4,4,7,8,9,D
847,2003-10-19,Leicester,Tottenham,10,8,15,12,5,8,L,L,L,W,D,L,8,10,13,4,4,4,7,2,0,0,4,7,2,6,19,10,9,A
848,2003-10-20,Blackburn,Charlton,15,12,16,12,8,11,L,L,W,W,W,L,17,6,11,14,9,0,6,5,0,0,5,5,9,7,6,11,9,A
849,2003-10-21,Fulham,Newcastle,15,9,9,10,15,9,D,W,W,W,W,L,9,16,4,14,4,8,3,9,0,0,4,4,2,8,13,3,9,A
850,2003-10-25,Aston Villa,Everton,8,12,12,14,9,9,D,D,L,D,L,W,2,14,13,12,1,8,6,4,0,0,4,9,8,6,16,7,10,D
851,2003-10-25,Bolton,Birmingham,8,8,18,5,8,16,L,D,D,D,D,L,12,15,4,6,8,5,3,2,0,0,4,5,3,2,17,14,10,A
852,2003-10-25,Chelsea,Man City,19,20,9,11,20,15,L,D,W,W,L,D,7,13,16,9,3,8,13,5,0,1,3,18,7,10,4,9,10,H
853,2003-10-25,Liverpool,Leeds,12,8,10,18,11,8,L,L,L,L,W,L,13,13,3,15,7,7,2,5,0,0,3,11,7,2,5,15,10,H
854,2003-10-25,Man United,Fulham,17,17,3,12,22,15,W,W,W,L,D,W,18,10,4,9,10,8,4,4,0,0,2,5,4,4,1,13,10,A
855,2003-10-25,Newcastle,Portsmouth,12,11,12,9,12,12,W,W,W,W,L,L,11,4,10,16,7,3,6,8,0,0,8,2,5,6,3,19,10,H
856,2003-10-25,Southampton,Blackburn,8,15,5,17,13,8,D,L,L,L,L,L,19,7,15,17,7,4,6,9,0,0,6,4,5,5,8,6,10,H
857,2003-10-25,Wolves,Leicester,3,11,18,17,6,5,D,W,D,L,L,L,14,8,22,8,6,4,15,4,0,0,11,3,5,4,19,19,10,H
858,2003-10-26,Charlton,Arsenal,13,18,12,7,14,23,W,W,W,W,W,W,10,11,13,12,5,6,9,8,0,0,3,9,6,3,11,2,10,D
859,2003-10-26,Tottenham,Middlesbrough,10,7,13,15,11,7,W,W,D,L,L,W,7,13,11,15,4,7,7,6,0,0,1,2,8,2,10,12,10,D
860,2003-11-01,Everton,Chelsea,12,20,14,9,10,23,D,D,L,W,L,D,8,13,7,7,2,6,4,3,0,0,3,8,1,3,7,4,11,A
861,2003-11-01,Leeds,Arsenal,9,19,21,8,8,24,L,L,W,D,W,W,7,3,11,13,5,2,6,9,0,0,3,7,5,6,15,2,11,A
862,2003-11-01,Man United,Portsmouth,18,11,6,12,22,12,L,W,W,L,W,L,17,18,9,10,9,10,4,6,0,0,10,2,6,5,1,19,11,H
863,2003-11-01,Middlesbrough,Wolves,7,7,15,21,8,9,D,L,L,W,D,W,16,11,12,14,10,7,8,6,0,0,5,8,2,11,12,19,11,H
864,2003-11-01,Newcastle,Aston Villa,15,8,12,12,15,10,W,W,W,D,D,D,10,11,16,2,8,7,6,1,0,0,6,8,9,4,3,16,11,D
865,2003-11-01,Southampton,Man City,10,20,5,12,16,15,W,D,L,L,W,L,22,19,9,16,15,7,6,13,0,0,5,6,5,7,8,9,11,A
866,2003-11-01,Tottenham,Bolton,10,8,13,19,12,8,D,W,W,L,L,D,12,7,16,12,8,4,7,8,0,0,8,1,7,4,10,17,11,A
867,2003-11-02,Fulham,Liverpool,20,15,13,11,18,14,W,L,D,W,L,L,12,4,20,13,7,4,9,7,0,0,2,4,9,3,13,5,11,A
868,2003-11-02,Leicester,Blackburn,14,15,21,19,5,8,L,L,L,L,L,L,7,22,6,15,5,15,3,6,0,1,6,5,3,5,19,6,11,H
869,2003-11-03,Birmingham,Charlton,9,14,5,13,19,15,W,D,D,D,W,W,7,4,6,10,3,3,4,5,0,0,3,3,7,3,14,11,11,A
870,2003-11-08,Arsenal,Tottenham,23,10,9,14,27,12,W,D,W,L,D,W,13,11,10,12,9,6,6,8,0,0,3,5,7,8,2,10,12,H
871,2003-11-08,Aston Villa,Middlesbrough,9,9,13,15,11,11,D,D,D,W,D,L,11,16,14,16,6,6,11,10,1,0,3,9,7,5,16,12,12,A
872,2003-11-08,Bolton,Southampton,9,10,19,7,11,16,W,L,L,L,W,D,25,16,8,22,15,7,5,15,0,0,5,7,4,5,17,8,12,D
873,2003-11-08,Charlton,Fulham,16,21,14,15,18,18,W,D,W,L,W,L,13,6,10,12,9,4,6,7,0,1,8,7,4,2,11,13,12,H
874,2003-11-08,Portsmouth,Leeds,11,10,15,25,12,8,L,L,W,L,L,L,9,9,9,7,3,4,5,5,0,0,3,6,4,3,19,15,12,H
875,2003-11-08,Wolves,Birmingham,7,10,23,7,9,19,L,W,D,L,W,D,9,12,14,7,2,8,13,3,1,0,3,2,15,3,19,14,12,D
876,2003-11-09,Chelsea,Newcastle,21,16,9,13,26,16,W,W,L,D,W,W,17,7,22,10,7,4,13,8,0,0,1,1,15,6,4,3,12,H
877,2003-11-09,Liverpool,Man United,17,21,12,6,17,25,W,W,L,W,L,W,10,20,10,17,6,9,4,9,0,0,8,9,3,10,5,1,12,A
878,2003-11-09,Man City,Leicester,22,16,12,21,18,8,W,L,W,W,L,L,13,9,4,7,9,6,3,5,0,0,6,5,2,6,9,19,12,A
879,2003-11-10,Blackburn,Everton,15,12,21,15,8,10,L,L,L,L,D,D,10,6,12,8,2,3,4,2,0,0,6,3,3,3,6,7,12,H
880,2003-11-22,Birmingham,Arsenal,11,25,8,10,20,30,D,L,W,W,W,D,4,14,9,13,2,13,3,9,0,0,1,15,9,3,14,2,13,A
881,2003-11-22,Everton,Wolves,13,8,17,24,10,10,L,L,D,D,L,W,8,12,11,9,2,4,4,2,0,0,3,3,8,3,7,19,13,H
882,2003-11-22,Leeds,Bolton,11,9,31,19,8,12,L,L,L,D,W,L,6,9,18,25,5,5,11,15,0,0,2,4,8,5,15,17,13,A
883,2003-11-22,Leicester,Charlton,19,19,21,15,11,21,W,W,L,W,W,D,6,4,12,13,3,3,7,9,0,0,3,2,1,8,19,11,13,D
884,2003-11-22,Man United,Blackburn,23,17,7,22,28,11,W,W,L,W,L,L,6,10,18,10,4,4,12,2,0,0,6,3,12,6,1,6,13,H
885,2003-11-22,Middlesbrough,Liverpool,11,18,15,14,14,17,W,W,D,L,W,W,8,14,10,10,3,11,4,6,0,0,2,7,2,8,12,5,13,D
886,2003-11-22,Newcastle,Man City,16,22,18,15,16,18,L,D,W,L,W,L,4,22,14,13,3,13,4,9,1,0,0,15,12,6,3,9,13,H
887,2003-11-22,Southampton,Chelsea,10,26,7,9,17,29,D,L,W,W,W,W,8,8,15,17,5,5,8,7,1,0,6,4,2,1,8,4,13,A
888,2003-11-23,Tottenham,Aston Villa,11,9,16,15,12,11,L,L,D,L,D,D,5,10,12,11,2,6,4,6,0,0,5,7,5,3,10,16,13,H
889,2003-11-24,Fulham,Portsmouth,22,17,18,16,18,15,L,L,W,W,L,L,11,10,14,9,7,6,6,3,0,0,5,4,3,3,13,19,13,H
890,2003-11-29,Aston Villa,Southampton,10,10,17,8,11,17,L,L,D,L,D,L,13,12,13,8,6,4,3,5,0,0,3,5,3,6,16,8,14,H
891,2003-11-29,Blackburn,Tottenham,18,13,24,17,11,15,L,W,L,W,L,L,13,18,10,5,6,12,5,2,0,0,4,12,3,5,6,10,14,H
892,2003-11-29,Bolton,Everton,11,15,19,17,15,13,W,D,W,W,L,L,10,18,23,8,5,11,15,2,0,0,2,8,8,3,17,7,14,H
893,2003-11-29,Charlton,Leeds,20,11,16,33,22,8,D,W,W,L,L,L,7,12,13,6,4,7,10,5,0,0,3,1,8,2,11,15,14,A
894,2003-11-29,Portsmouth,Leicester,17,20,18,22,15,12,L,W,L,D,W,W,12,14,13,6,6,6,7,3,1,0,11,3,3,3,19,19,14,A
895,2003-11-29,Wolves,Newcastle,8,19,26,18,10,19,L,D,L,W,L,D,8,11,17,4,4,4,10,3,0,0,3,8,4,0,19,3,14,D
896,2003-11-30,Arsenal,Fulham,28,24,10,18,33,21,W,W,W,W,L,L,9,9,8,11,6,3,4,7,0,0,6,9,2,5,2,13,14,D
897,2003-11-30,Chelsea,Man United,27,25,9,8,32,31,W,W,W,W,W,W,8,15,14,6,4,8,8,4,0,0,3,2,7,6,4,1,14,H
898,2003-11-30,Liverpool,Birmingham,18,11,14,11,18,20,D,L,W,L,D,L,8,10,7,4,1,4,1,2,0,0,4,2,8,1,5,14,14,H
899,2003-11-30,Man City,Middlesbrough,22,11,18,15,18,15,L,L,W,D,W,W,5,14,8,8,1,4,3,3,0,0,2,12,3,2,9,12,14,A
900,2003-12-06,Birmingham,Blackburn,12,19,14,24,20,14,L,L,D,W,L,W,7,7,18,13,4,1,12,6,0,0,4,8,9,4,14,6,15,A
901,2003-12-06,Fulham,Bolton,24,13,18,19,22,18,D,W,L,W,W,D,7,8,13,10,1,4,6,5,0,0,0,2,7,2,13,17,15,H
902,2003-12-06,Leeds,Chelsea,12,28,33,9,11,35,W,L,L,W,W,W,12,13,12,8,6,10,4,4,0,0,4,8,2,3,15,4,15,D
903,2003-12-06,Leicester,Arsenal,22,28,22,10,15,34,W,D,W,D,W,W,7,13,22,9,3,7,14,6,0,0,4,3,9,6,19,2,15,D
904,2003-12-06,Man United,Aston Villa,25,11,9,17,31,14,L,W,W,W,L,L,5,14,22,13,3,8,12,6,0,0,4,7,9,3,1,16,15,H
905,2003-12-06,Middlesbrough,Portsmouth,12,17,15,20,18,15,W,D,W,L,L,W,2,8,12,12,0,3,7,6,0,0,0,3,11,11,12,19,15,D
906,2003-12-06,Newcastle,Liverpool,20,21,19,15,20,21,D,W,L,W,D,L,7,17,10,8,4,10,7,1,0,0,3,4,6,4,3,5,15,D
907,2003-12-06,Tottenham,Wolves,13,9,18,27,15,11,L,W,L,D,L,D,9,10,10,8,3,5,4,4,0,0,6,3,5,3,10,19,15,H
908,2003-12-07,Everton,Man City,15,22,19,19,13,18,L,W,L,L,L,L,7,23,24,5,3,15,14,1,0,0,7,8,12,2,7,9,15,D
909,2003-12-07,Southampton,Charlton,10,20,9,17,17,22,L,L,D,L,D,W,7,13,13,7,3,3,6,4,0,0,4,3,3,3,8,11,15,H
910,2003-12-13,Chelsea,Bolton,29,14,10,21,36,18,D,W,W,L,W,W,19,12,10,13,10,4,5,6,0,0,8,2,2,7,4,17,16,A
911,2003-12-13,Leicester,Birmingham,23,12,23,18,16,20,D,W,D,L,L,L,4,7,6,7,1,3,2,4,0,1,7,4,10,4,19,14,16,A
912,2003-12-13,Liverpool,Southampton,22,13,16,11,22,20,D,W,D,W,L,L,7,10,18,7,3,7,14,3,0,0,1,6,8,4,5,8,16,A
913,2003-12-13,Man United,Man City,29,22,9,19,34,19,W,L,W,D,L,L,12,5,15,24,8,3,7,14,0,0,6,4,5,12,1,9,16,H
914,2003-12-13,Middlesbrough,Charlton,12,22,15,20,19,22,D,W,D,L,L,D,5,2,20,13,3,0,14,6,0,0,6,0,9,3,12,11,16,D
915,2003-12-13,Newcastle,Tottenham,21,18,20,20,21,18,D,D,W,W,L,W,13,7,12,9,6,4,10,3,0,0,8,3,4,6,3,10,16,H
916,2003-12-13,Portsmouth,Everton,17,15,20,19,16,14,D,L,L,D,L,W,6,12,9,7,2,7,2,3,1,0,5,11,3,7,19,7,16,A
917,2003-12-14,Arsenal,Blackburn,29,23,11,24,35,17,D,D,W,W,W,L,8,22,11,18,5,14,7,12,1,0,5,9,7,9,2,6,16,H
918,2003-12-14,Aston Villa,Wolves,11,11,21,32,14,11,L,W,L,L,D,L,10,22,16,10,3,12,8,4,0,0,5,9,5,5,16,19,16,H
919,2003-12-14,Leeds,Fulham,13,26,34,19,12,25,D,W,L,W,D,W,8,12,10,7,4,6,3,1,0,0,2,4,3,0,15,13,16,H
920,2003-12-20,Blackburn,Aston Villa,23,14,25,23,17,17,L,W,W,W,L,W,5,11,11,10,1,7,8,3,0,0,6,7,4,5,6,16,17,A
921,2003-12-20,Bolton,Arsenal,16,30,22,11,21,38,W,L,W,W,D,D,4,10,11,8,2,5,7,5,0,0,3,2,5,5,17,2,17,D
922,2003-12-20,Charlton,Newcastle,22,25,20,20,23,24,D,L,L,W,D,D,10,20,19,13,3,14,11,6,0,0,7,9,11,8,11,3,17,D
923,2003-12-20,Everton,Leicester,17,23,20,25,17,16,W,D,L,L,D,W,9,9,8,4,4,2,5,1,0,2,10,3,6,7,7,19,17,H
924,2003-12-20,Fulham,Chelsea,28,30,22,12,25,36,L,W,D,L,D,W,10,10,9,19,7,3,5,10,0,0,5,3,8,8,13,4,17,A
925,2003-12-21,Southampton,Portsmouth,15,18,12,22,23,16,W,W,L,L,D,L,8,18,12,6,4,14,10,2,0,0,5,8,7,5,8,19,17,H
926,2003-12-21,Tottenham,Man United,18,32,24,10,18,37,L,W,L,W,W,L,4,12,10,12,4,10,7,8,0,0,7,4,2,6,10,1,17,A
927,2003-12-22,Man City,Leeds,23,16,22,36,19,15,L,D,L,W,D,W,12,15,14,8,9,7,11,4,0,0,5,5,6,2,9,15,17,D
928,2003-12-26,Arsenal,Wolves,30,13,11,35,38,11,W,D,D,L,L,D,11,8,8,16,7,5,5,8,0,0,5,5,6,5,2,19,17,H
929,2003-12-26,Birmingham,Man City,14,23,18,22,23,19,W,L,L,L,D,L,9,6,12,15,4,2,9,7,0,0,7,10,5,5,14,9,17,H
930,2003-12-26,Blackburn,Middlesbrough,23,14,27,17,17,21,L,L,W,D,D,D,12,5,5,12,5,1,3,6,0,0,9,6,1,3,6,12,18,D
931,2003-12-26,Charlton,Chelsea,22,31,20,12,24,39,D,D,L,W,L,D,18,10,11,9,10,3,9,5,0,0,7,7,8,8,11,4,18,H
932,2003-12-26,Fulham,Southampton,28,18,23,12,25,26,L,L,W,W,W,W,7,10,12,8,2,7,7,4,0,0,2,5,8,5,13,8,18,H
933,2003-12-26,Leeds,Aston Villa,17,16,37,23,16,20,D,W,D,W,W,L,6,14,15,11,4,11,7,8,0,0,5,6,1,4,15,16,18,D
934,2003-12-26,Leicester,Newcastle,25,25,28,20,16,25,L,L,D,D,W,D,6,8,11,19,4,5,5,11,0,0,7,6,9,11,19,3,18,D
935,2003-12-26,Liverpool,Bolton,26,17,19,23,25,22,W,L,D,D,W,L,13,18,19,4,8,10,13,2,0,0,7,9,8,3,5,17,18,H
936,2003-12-26,Man United,Everton,34,20,11,22,40,20,W,W,W,W,W,D,12,10,15,9,7,7,8,4,0,0,8,2,11,10,1,7,18,H
937,2003-12-26,Portsmouth,Tottenham,18,19,25,26,16,18,L,L,D,L,L,W,11,12,14,4,7,10,8,4,0,0,5,7,7,7,19,10,18,H
938,2003-12-28,Aston Villa,Fulham,16,28,23,23,20,25,W,W,L,L,L,W,15,11,7,10,7,8,2,7,0,0,1,4,2,5,16,13,18,H
939,2003-12-28,Bolton,Leicester,17,25,23,28,22,16,D,W,L,L,L,D,19,4,6,8,13,2,4,5,0,0,8,3,7,6,17,19,18,D
940,2003-12-28,Chelsea,Portsmouth,33,20,16,25,39,19,L,W,L,W,L,L,15,11,10,11,8,9,8,7,0,0,6,8,3,5,4,19,19,H
941,2003-12-28,Everton,Birmingham,22,16,25,20,20,26,L,W,W,L,W,W,10,15,5,5,6,8,2,3,0,0,2,11,2,9,7,14,19,H
942,2003-12-28,Man City,Liverpool,25,28,25,21,20,26,L,D,L,D,W,L,9,19,11,13,5,11,9,8,0,0,3,8,7,7,9,5,19,D
943,2003-12-28,Middlesbrough,Man United,14,37,18,13,21,43,L,D,D,W,W,W,11,5,19,12,2,3,11,7,0,0,4,1,7,8,12,1,19,A
944,2003-12-28,Newcastle,Blackburn,26,25,21,29,26,18,D,D,W,D,L,L,12,11,13,12,6,5,10,5,0,0,7,9,14,9,3,6,19,A
945,2003-12-28,Tottenham,Charlton,19,26,28,22,18,27,L,L,L,W,D,D,5,14,8,18,3,8,4,10,0,0,6,7,8,7,10,11,19,A
946,2003-12-28,Wolves,Leeds,16,17,39,37,14,17,W,L,L,D,D,W,11,5,6,6,4,1,3,4,0,0,6,3,7,5,19,15,19,H
947,2003-12-29,Southampton,Arsenal,18,34,14,12,26,42,L,W,W,W,D,W,6,12,15,9,2,7,10,4,0,0,5,8,14,1,8,2,19,A
948,2004-01-06,Aston Villa,Portsmouth,16,20,23,25,21,19,D,W,W,W,L,L,13,15,10,11,4,7,8,7,0,0,5,1,3,5,16,19,19,H
949,2004-01-07,Bolton,Man United,18,37,26,13,22,43,L,D,W,W,W,W,7,19,19,12,2,13,11,7,0,0,1,8,7,8,17,1,19,A
950,2004-01-07,Chelsea,Liverpool,36,29,16,21,42,29,W,L,W,W,D,W,15,15,4,11,8,8,1,9,0,1,7,6,3,7,4,5,20,A
951,2004-01-07,Everton,Arsenal,23,35,25,12,23,45,W,L,W,W,W,D,16,10,17,15,6,6,9,10,0,0,5,2,3,14,7,2,20,D
952,2004-01-07,Man City,Charlton,27,27,27,22,21,30,D,L,D,W,W,D,16,9,10,8,8,5,8,4,0,0,7,3,11,8,9,11,20,D
953,2004-01-07,Middlesbrough,Fulham,16,30,19,26,24,28,W,L,D,L,W,L,10,11,9,14,5,2,3,7,0,0,9,4,3,11,12,13,20,H
954,2004-01-07,Newcastle,Leeds,26,18,22,40,26,17,L,D,D,L,D,D,15,12,9,6,11,6,4,3,0,1,8,7,10,7,3,15,20,H
955,2004-01-07,Southampton,Leicester,18,28,15,31,26,18,L,L,W,D,D,L,6,6,7,6,3,2,6,5,0,0,2,5,7,6,8,19,20,D
956,2004-01-07,Tottenham,Birmingham,19,17,29,24,18,26,L,L,L,L,L,W,18,5,9,5,9,3,3,2,0,0,11,6,6,2,10,14,20,H
957,2004-01-07,Wolves,Blackburn,18,26,41,29,15,21,D,W,L,W,D,L,10,11,11,13,5,4,3,10,0,0,2,6,8,14,19,6,20,D
958,2004-01-10,Arsenal,Middlesbrough,35,16,12,19,45,24,W,W,D,W,L,D,17,15,10,11,9,10,5,2,0,0,3,14,9,4,2,12,20,H
959,2004-01-10,Birmingham,Southampton,17,18,24,15,26,26,L,L,W,L,L,W,9,5,6,6,3,2,3,2,0,0,6,2,2,5,14,8,20,H
960,2004-01-10,Blackburn,Bolton,28,21,31,30,22,23,D,W,D,L,D,L,9,11,15,15,5,3,5,8,0,0,7,8,10,3,6,17,21,A
961,2004-01-10,Charlton,Wolves,28,18,23,43,31,15,D,W,W,L,D,W,9,10,7,10,4,8,4,5,0,0,2,11,5,2,11,19,21,H
962,2004-01-10,Fulham,Everton,31,24,28,26,28,24,L,L,W,D,W,L,9,9,8,16,4,3,4,6,0,0,1,3,5,5,13,7,21,H
963,2004-01-10,Leeds,Tottenham,18,23,41,30,17,21,L,L,D,W,L,L,9,9,11,18,5,4,7,9,0,0,3,10,1,11,15,10,21,A
964,2004-01-10,Liverpool,Aston Villa,30,21,21,24,32,27,W,W,D,W,W,D,12,4,18,12,4,1,13,8,0,0,3,3,9,8,5,16,21,H
965,2004-01-10,Portsmouth,Man City,21,28,30,28,19,22,L,L,W,D,D,L,11,7,18,16,4,3,10,8,0,0,6,1,2,7,19,9,21,H
966,2004-01-11,Leicester,Chelsea,28,36,31,17,19,42,D,D,D,L,W,L,9,7,9,15,8,6,2,8,0,0,5,7,8,7,19,4,21,A
967,2004-01-11,Man United,Newcastle,40,27,14,22,49,29,W,W,W,W,L,D,11,10,13,15,7,6,6,11,0,0,6,2,5,8,1,3,21,D
968,2004-01-17,Bolton,Portsmouth,21,21,30,30,23,19,L,D,L,L,L,W,15,15,11,7,5,8,4,3,0,0,10,3,6,1,17,19,21,H
969,2004-01-17,Everton,Charlton,24,28,26,23,24,31,D,W,L,D,W,W,8,16,9,10,4,6,4,8,0,0,5,5,2,11,7,11,21,A
970,2004-01-17,Man City,Blackburn,30,31,32,35,22,22,L,D,D,L,D,W,15,18,8,9,6,10,3,5,0,0,7,2,4,7,9,6,22,D
971,2004-01-17,Middlesbrough,Leicester,20,28,26,35,25,19,D,L,W,L,D,D,13,5,6,9,7,4,3,8,0,0,6,3,6,5,12,19,22,D
972,2004-01-17,Southampton,Leeds,19,18,17,42,27,17,L,D,L,L,L,L,9,14,7,9,6,14,1,5,1,0,10,4,4,3,8,15,22,H
973,2004-01-17,Tottenham,Liverpool,24,31,30,23,24,32,W,W,L,L,W,W,15,11,10,12,8,7,4,4,0,0,5,1,6,3,10,5,22,H
974,2004-01-17,Wolves,Man United,19,40,43,14,18,50,W,L,D,D,W,W,11,7,12,11,6,4,7,7,0,0,4,5,2,6,19,1,22,H
975,2004-01-18,Aston Villa,Arsenal,21,40,25,14,27,49,L,W,W,W,D,W,8,18,20,9,2,13,13,5,0,0,6,9,7,4,16,2,22,A
976,2004-01-18,Chelsea,Birmingham,40,19,17,25,45,30,W,L,W,D,W,L,11,9,2,11,6,2,1,6,0,0,2,8,2,7,4,14,22,D
977,2004-01-19,Newcastle,Fulham,27,33,22,29,30,31,D,W,L,W,L,L,7,13,14,9,3,6,10,4,0,0,3,5,5,1,3,13,22,H
978,2004-01-21,Wolves,Liverpool,19,31,43,23,18,32,W,L,D,L,W,W,11,7,10,12,6,4,4,4,0,0,4,5,6,3,19,5,22,D
979,2004-01-31,Birmingham,Newcastle,19,27,25,22,30,30,D,W,L,D,W,L,2,11,7,13,1,6,3,6,0,0,2,7,3,5,14,3,22,D
980,2004-01-31,Charlton,Bolton,31,26,23,33,37,29,W,W,D,W,W,L,7,10,13,16,4,4,6,10,0,0,5,6,2,7,11,17,23,A
981,2004-01-31,Fulham,Tottenham,34,26,32,31,31,27,L,W,L,W,W,W,13,14,7,15,6,10,3,8,0,0,4,5,5,5,13,10,23,H
982,2004-01-31,Leeds,Middlesbrough,19,23,44,26,17,28,L,L,L,W,D,L,11,7,15,13,6,1,6,7,0,0,6,4,6,6,15,12,23,A
983,2004-01-31,Leicester,Aston Villa,31,21,38,27,20,27,D,L,D,L,L,W,14,6,12,8,8,3,5,2,0,0,6,6,3,6,19,16,23,A
984,2004-01-31,Liverpool,Everton,32,25,24,29,33,24,D,L,W,L,L,D,14,10,17,11,10,4,7,5,0,0,5,6,10,7,5,7,23,D
985,2004-01-31,Man United,Southampton,40,21,15,18,50,30,L,D,W,W,L,D,15,12,18,9,6,7,6,6,0,0,12,2,1,10,1,8,23,H
986,2004-01-31,Portsmouth,Wolves,25,20,33,44,22,19,L,W,L,D,W,L,8,11,9,11,3,8,6,6,1,0,2,2,7,4,19,19,23,D
987,2004-02-01,Arsenal,Man City,42,31,14,33,52,23,W,W,D,D,L,D,13,20,10,15,9,13,7,6,0,0,2,7,4,7,2,9,23,H
